Latitude (decimal degrees):	53.424
Longitude (decimal degrees):	-6.252
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230605:1211,894.48,152.76,12.1,59.03,18.08,2.97,0.0
20230605:1311,864.03,157.65,11.86,57.82,18.19,3.38,0.0
20230605:1411,783.41,153.0,11.08,52.99,18.12,3.79,0.0
20230605:1511,651.57,142.03,9.77,45.84,17.88,4.07,0.0
20230605:1611,476.15,128.86,8.0,37.46,17.45,4.07,0.0
20230605:1711,296.76,102.65,6.04,28.59,16.99,3.66,0.0
20230605:1811,119.61,72.67,3.93,19.72,16.51,3.1,0.0
20230605:1911,0.0,54.39,0.82,11.19,16.02,2.41,0.0
20230605:2011,0.0,6.24,0.09,3.36,15.31,2.07,0.0
20230605:2111,0.0,0.0,0.0,0.0,14.53,2.14,0.0
20230605:2211,0.0,0.0,0.0,0.0,13.79,2.21,0.0
20230605:2311,0.0,0.0,0.0,0.0,13.25,2.21,0.0
20230606:0011,0.0,0.0,0.0,0.0,12.83,2.28,0.0
20230606:0111,0.0,0.0,0.0,0.0,12.39,2.28,0.0
20230606:0211,0.0,0.0,0.0,0.0,12.14,2.14,0.0
20230606:0311,0.0,0.0,0.0,0.0,11.77,1.86,0.0
20230606:0411,0.0,0.0,0.0,0.0,11.25,1.59,0.0
20230606:0511,0.0,39.23,0.59,7.95,11.26,1.38,0.0
20230606:0611,58.64,58.89,3.11,16.22,12.81,1.1,0.0
20230606:0711,0.0,0.0,0.0,0.0,14.2,1.59,0.0
20230606:0811,394.86,123.07,7.17,33.91,14.96,2.28,0.0
20230606:0911,527.89,167.78,8.8,42.56,15.49,2.83,0.0
20230606:1011,383.09,322.32,8.78,50.34,15.91,3.17,0.0
20230606:1111,352.34,379.5,9.07,56.3,16.17,3.52,0.0
20230606:1211,1.16,258.41,3.72,59.14,16.2,3.79,0.0
20230606:1311,9.27,310.43,4.56,57.93,16.31,3.93,0.0
20230606:1411,4.54,272.67,3.97,53.11,16.21,4.14,0.0
20230606:1511,8.72,261.77,3.86,45.95,16.0,4.14,0.0
20230606:1611,54.53,273.24,4.6,37.57,15.73,4.07,0.0
20230606:1711,204.62,158.8,5.41,28.7,15.26,3.72,0.0
20230606:1811,100.39,89.76,3.72,19.82,14.8,3.45,0.0
20230606:1911,0.0,60.63,0.91,11.3,13.47,3.52,0.0
20230606:2011,0.0,5.35,0.08,3.47,12.86,3.17,0.0
20230606:2111,0.0,0.0,0.0,0.0,12.38,2.76,0.0
20230606:2211,0.0,0.0,0.0,0.0,12.01,2.62,0.0
20230606:2311,0.0,0.0,0.0,0.0,11.81,2.55,0.0
20230607:0011,0.0,0.0,0.0,0.0,11.71,2.62,0.0
20230607:0111,0.0,0.0,0.0,0.0,11.52,2.76,0.0
20230607:0211,0.0,0.0,0.0,0.0,11.55,2.76,0.0
20230607:0311,0.0,0.0,0.0,0.0,11.57,2.69,0.0
20230607:0411,0.0,0.0,0.0,0.0,11.49,2.62,0.0
20230607:0511,0.0,44.58,0.67,8.01,11.52,2.55,0.0
20230607:0611,30.57,96.36,2.61,16.28,12.23,2.62,0.0
20230607:0711,23.97,176.74,2.96,25.04,12.63,3.86,0.0
20230607:0811,0.0,157.61,2.26,33.96,13.04,4.41,0.0
20230607:0911,1.06,204.3,2.95,42.62,13.04,4.55,0.0
20230607:1011,0.0,186.52,2.68,50.41,13.36,4.48,0.0
20230607:1111,127.67,406.7,7.13,56.38,13.69,4.41,0.0
20230607:1211,251.04,422.86,8.57,59.23,13.85,4.48,0.0
20230607:1311,186.34,419.88,7.89,58.04,14.21,4.69,0.0
20230607:1411,186.09,392.52,7.56,53.21,14.35,4.9,0.0
20230607:1511,307.14,314.12,7.94,46.05,14.38,4.97,0.0
20230607:1611,234.07,256.07,6.59,37.67,14.25,4.9,0.0
20230607:1711,169.82,180.39,5.18,28.8,14.09,4.76,0.0
20230607:1811,61.14,123.87,3.28,19.93,13.91,4.55,0.0
20230607:1911,0.0,70.44,1.06,11.41,13.18,4.48,0.0
20230607:2011,0.0,2.67,0.04,3.58,12.84,3.93,0.0
20230607:2111,0.0,0.0,0.0,0.0,12.38,3.59,0.0
20230607:2211,0.0,0.0,0.0,0.0,12.18,3.66,0.0
20230607:2311,0.0,0.0,0.0,0.0,12.2,3.93,0.0
20230608:0011,0.0,0.0,0.0,0.0,12.27,4.0,0.0
20230608:0111,0.0,0.0,0.0,0.0,12.21,3.93,0.0
20230608:0211,0.0,0.0,0.0,0.0,12.02,3.86,0.0
20230608:0311,0.0,0.0,0.0,0.0,11.72,3.79,0.0
20230608:0411,0.0,0.0,0.0,0.0,11.4,3.66,0.0
20230608:0511,0.0,42.8,0.64,8.06,11.21,3.59,0.0
20230608:0611,4.95,102.75,1.67,16.32,11.56,3.93,0.0
20230608:0711,6.94,155.62,2.36,25.09,12.21,4.55,0.0
20230608:0811,32.55,239.46,3.87,34.01,12.7,4.69,0.0
20230608:0911,4.24,231.55,3.38,42.67,13.13,4.83,0.0
20230608:1011,0.0,221.95,3.19,50.47,13.54,4.9,0.0
20230608:1111,0.0,177.19,2.55,56.45,13.96,4.76,0.0
20230608:1211,0.0,247.13,3.55,59.32,14.3,4.83,0.0
20230608:1311,42.78,371.84,5.77,58.14,14.63,5.03,0.0
20230608:1411,184.79,390.36,7.52,53.32,14.8,5.24,0.0
20230608:1511,570.21,190.11,9.42,46.15,14.9,5.1,0.0
20230608:1611,410.27,170.3,7.7,37.77,15.01,4.76,0.0
20230608:1711,172.31,178.48,5.2,28.9,15.1,4.48,0.0
20230608:1811,108.32,86.57,3.86,20.03,15.08,4.34,0.0
20230608:1911,0.0,50.82,0.76,11.51,14.85,3.45,0.0
20230608:2011,0.0,8.02,0.12,3.68,14.4,3.17,0.0
20230608:2111,0.0,0.0,0.0,0.0,13.88,3.24,0.0
20230608:2211,0.0,0.0,0.0,0.0,13.69,3.31,0.0
20230608:2311,0.0,0.0,0.0,0.0,13.62,3.52,0.0
20230609:0011,0.0,0.0,0.0,0.0,13.49,3.93,0.0
20230609:0111,0.0,0.0,0.0,0.0,13.52,4.07,0.0
20230609:0211,0.0,0.0,0.0,0.0,13.15,3.93,0.0
20230609:0311,0.0,0.0,0.0,0.0,12.56,3.79,0.0
20230609:0411,0.0,0.0,0.0,0.0,11.96,3.59,0.0
20230609:0511,0.0,39.23,0.59,8.11,11.71,3.59,0.0
20230609:0611,46.31,74.64,2.91,16.36,12.1,3.79,0.0
20230609:0711,211.75,94.98,5.1,25.13,12.9,3.79,0.0
20230609:0811,389.08,122.71,7.11,34.05,13.61,3.72,0.0
20230609:0911,540.59,156.18,8.84,42.71,14.57,3.59,0.0
20230609:1011,678.72,173.77,10.29,50.52,15.31,3.59,0.0
20230609:1111,730.08,209.16,11.07,56.52,16.24,4.0,0.0
20230609:1211,845.71,171.59,11.82,59.41,16.92,4.41,0.0
20230609:1311,828.39,169.92,11.64,58.23,17.4,4.48,0.0
20230609:1411,752.13,164.1,10.89,53.41,17.74,4.34,0.0
20230609:1511,616.49,157.07,9.57,46.25,18.06,4.14,0.0
20230609:1611,317.29,214.9,7.1,37.86,18.24,3.86,0.0
20230609:1711,147.13,187.73,4.94,29.0,18.28,3.66,0.0
20230609:1811,110.25,83.13,3.85,20.12,17.98,3.45,0.0
20230609:1911,0.0,57.96,0.87,11.6,17.67,2.83,0.0
20230609:2011,0.0,17.83,0.27,3.78,17.02,2.48,0.0
20230609:2111,0.0,0.0,0.0,0.0,16.3,2.48,0.0
20230609:2211,0.0,0.0,0.0,0.0,15.81,2.76,0.0
20230609:2311,0.0,0.0,0.0,0.0,15.57,3.1,0.0
20230610:0011,0.0,0.0,0.0,0.0,15.4,3.31,0.0
20230610:0111,0.0,0.0,0.0,0.0,15.22,3.17,0.0
20230610:0211,0.0,0.0,0.0,0.0,14.86,2.9,0.0
20230610:0311,0.0,0.0,0.0,0.0,14.42,2.62,0.0
20230610:0411,0.0,0.0,0.0,0.0,13.95,2.41,0.0
20230610:0511,0.0,38.34,0.58,8.15,13.73,2.28,0.0
20230610:0611,5.67,102.48,1.7,16.4,14.15,2.21,0.0
20230610:0711,27.66,173.82,2.99,25.16,15.19,2.62,0.0
20230610:0811,23.86,225.88,3.56,34.08,15.84,2.48,0.0
20230610:0911,56.0,298.22,4.93,42.75,16.61,2.41,0.0
20230610:1011,0.0,157.61,2.26,50.56,17.68,2.34,0.0
20230610:1111,274.11,387.07,8.37,56.58,18.5,2.62,0.0
20230610:1211,244.58,408.02,8.32,59.48,19.18,2.9,0.0
20230610:1311,48.49,368.62,5.79,58.32,19.78,3.1,0.0
20230610:1411,9.05,287.97,4.23,53.5,20.04,3.38,0.0
20230610:1511,0.0,102.58,1.47,46.34,19.96,3.45,0.0
20230610:1611,0.0,90.46,1.3,37.95,19.02,3.24,0.0
20230610:1711,0.0,71.81,1.03,29.09,18.72,2.9,0.0
20230610:1811,5.31,121.59,1.88,20.21,18.21,2.69,0.0
20230610:1911,0.0,47.26,0.71,11.69,18.36,2.41,0.0
20230610:2011,0.0,2.67,0.04,3.87,17.4,2.69,0.0
20230610:2111,0.0,0.0,0.0,0.0,16.71,2.14,0.0
20230610:2211,0.0,0.0,0.0,0.0,16.17,2.28,0.0
20230610:2311,0.0,0.0,0.0,0.0,15.63,2.41,0.0
20230611:0011,0.0,0.0,0.0,0.0,15.11,2.48,0.0
20230611:0111,0.0,0.0,0.0,0.0,14.91,2.34,0.0
20230611:0211,0.0,0.0,0.0,0.0,14.91,2.14,0.0
20230611:0311,0.0,0.0,0.0,0.0,14.82,1.93,0.0
20230611:0411,0.0,0.0,0.0,0.0,14.76,1.66,0.0
20230611:0511,0.0,27.64,0.42,8.18,14.63,1.31,0.0
20230611:0611,4.14,100.25,1.61,16.43,15.53,1.1,0.0
20230611:0711,31.44,174.64,3.07,25.19,16.71,1.17,0.0
20230611:0811,47.66,242.04,4.11,34.11,17.85,1.1,0.0
20230611:0911,252.26,286.22,7.06,42.78,19.14,1.38,0.0
20230611:1011,227.29,355.76,7.54,50.6,19.99,2.14,0.0
20230611:1111,106.57,390.81,6.7,56.63,20.58,2.62,0.0
20230611:1211,471.42,347.21,9.89,59.55,20.83,2.97,0.0
20230611:1311,106.13,398.41,6.79,58.4,20.79,2.97,0.0
20230611:1411,665.08,203.14,10.38,53.59,20.51,3.17,0.0
20230611:1511,373.5,274.33,8.2,46.42,20.19,3.03,0.0
20230611:1611,181.08,263.71,6.04,38.04,20.22,2.55,0.0
20230611:1711,173.85,171.82,5.13,29.17,20.28,2.28,0.0
20230611:1811,118.88,75.83,3.93,20.3,19.93,2.14,0.0
20230611:1911,0.0,56.17,0.84,11.78,19.75,1.86,0.0
20230611:2011,0.0,19.62,0.29,3.95,18.88,2.0,0.0
20230611:2111,0.0,0.0,0.0,0.0,18.07,2.0,0.0
20230611:2211,0.0,0.0,0.0,0.0,17.37,1.86,0.0
20230611:2311,0.0,0.0,0.0,0.0,16.78,1.52,0.0
20230612:0011,0.0,0.0,0.0,0.0,16.42,1.1,0.0
20230612:0111,0.0,0.0,0.0,0.0,15.93,0.9,0.0
20230612:0211,0.0,0.0,0.0,0.0,15.51,0.9,0.0
20230612:0311,0.0,0.0,0.0,0.0,15.48,0.76,0.0
20230612:0411,0.0,0.0,0.0,0.0,15.09,0.76,0.0
20230612:0511,0.0,16.05,0.24,8.21,14.83,0.76,0.0
20230612:0611,0.0,23.31,0.33,16.45,15.44,0.76,0.0
20230612:0711,1.53,125.87,1.84,25.21,15.45,0.76,0.0
20230612:0811,0.0,138.95,2.0,34.13,16.43,1.03,0.0
20230612:0911,0.0,0.0,0.0,0.0,16.78,1.03,0.0
20230612:1011,5.57,264.33,3.86,50.64,17.03,0.83,0.0
20230612:1111,0.0,115.64,1.66,56.68,17.12,1.17,0.0
20230612:1211,0.0,77.4,1.11,59.62,17.09,1.24,0.0
20230612:1311,0.0,150.15,2.16,58.48,17.4,1.59,0.0
20230612:1411,0.0,138.02,1.98,53.67,17.98,2.14,0.0
20230612:1511,218.11,324.95,7.1,46.5,18.65,2.21,0.0
20230612:1611,330.81,201.18,7.1,38.12,19.12,2.21,0.0
20230612:1711,113.29,197.69,4.57,29.25,19.92,2.28,0.0
20230612:1811,39.1,133.23,2.87,20.38,20.19,2.14,0.0
20230612:1911,0.0,47.26,0.71,11.86,20.15,2.21,0.0
20230612:2011,0.0,2.67,0.04,4.03,19.76,2.07,0.0
20230612:2111,0.0,0.0,0.0,0.0,19.07,2.21,0.0
20230612:2211,0.0,0.0,0.0,0.0,18.43,2.14,0.0
20230612:2311,0.0,0.0,0.0,0.0,17.89,2.07,0.0
20230613:0011,0.0,0.0,0.0,0.0,17.39,2.07,0.0
20230613:0111,0.0,0.0,0.0,0.0,16.94,1.93,0.0
20230613:0211,0.0,0.0,0.0,0.0,16.42,1.79,0.0
20230613:0311,0.0,0.0,0.0,0.0,16.01,1.66,0.0
20230613:0411,0.0,0.0,0.0,0.0,15.52,1.31,0.0
20230613:0511,0.0,41.91,0.63,8.23,15.47,0.9,0.0
20230613:0611,6.35,104.94,1.77,16.47,16.65,0.62,0.0
20230613:0711,91.67,164.73,4.01,25.22,16.93,1.1,0.0
20230613:0811,366.99,129.14,6.93,34.15,17.58,1.24,0.0
20230613:0911,346.57,249.29,7.7,42.82,18.24,1.52,0.0
20230613:1011,288.09,341.86,8.03,50.66,19.19,1.79,0.0
20230613:1111,588.18,272.53,10.29,56.72,20.61,1.79,0.0
20230613:1211,832.87,166.52,11.64,59.67,21.5,1.79,0.0
20230613:1311,815.78,166.0,11.48,58.54,22.28,2.07,0.0
20230613:1411,640.6,216.25,10.28,53.74,22.63,2.62,0.0
20230613:1511,587.85,164.7,9.34,46.58,22.69,3.1,0.0
20230613:1611,470.38,126.28,7.93,38.19,22.53,3.24,0.0
20230613:1711,279.31,110.22,5.89,29.33,22.07,3.03,0.0
20230613:1811,109.8,84.42,3.83,20.45,21.43,2.62,0.0
20230613:1911,0.0,62.42,0.94,11.93,20.62,2.14,0.0
20230613:2011,0.0,14.27,0.21,4.11,19.59,2.28,0.0
20230613:2111,0.0,0.0,0.0,0.0,18.47,2.55,0.0
20230613:2211,0.0,0.0,0.0,0.0,17.64,2.62,0.0
20230613:2311,0.0,0.0,0.0,0.0,17.17,2.34,0.0
20230614:0011,0.0,0.0,0.0,0.0,16.84,2.21,0.0
20230614:0111,0.0,0.0,0.0,0.0,16.78,2.76,0.0
20230614:0211,0.0,0.0,0.0,0.0,16.83,3.31,0.0
20230614:0311,0.0,0.0,0.0,0.0,16.82,3.38,0.0
20230614:0411,0.0,0.0,0.0,0.0,16.58,3.24,0.0
20230614:0511,0.0,47.26,0.71,8.25,16.49,3.03,0.0
20230614:0611,39.43,82.86,2.8,16.48,16.98,2.69,0.0
20230614:0711,214.28,92.68,5.16,25.23,17.63,2.9,0.0
20230614:0811,394.1,119.36,7.18,34.16,18.38,3.1,0.0
20230614:0911,583.07,132.35,9.11,42.84,18.91,3.1,0.0
20230614:1011,713.61,153.49,10.49,50.68,19.32,3.03,0.0
20230614:1111,835.99,151.61,11.62,56.75,19.7,3.17,0.0
20230614:1211,870.57,159.43,11.99,59.72,19.89,3.31,0.0
20230614:1311,853.38,158.93,11.83,58.61,20.02,3.45,0.0
20230614:1411,787.1,147.94,11.13,53.81,20.02,3.45,0.0
20230614:1511,656.99,138.26,9.85,46.65,19.93,3.24,0.0
20230614:1611,527.51,104.28,8.4,38.27,19.82,2.97,0.0
20230614:1711,328.61,89.04,6.36,29.4,19.64,2.48,0.0
20230614:1811,138.54,66.11,4.22,20.52,19.31,2.07,0.0
20230614:1911,0.0,68.66,1.03,12.01,18.59,1.72,0.0
20230614:2011,0.0,15.16,0.23,4.18,17.83,1.24,0.0
20230614:2111,0.0,0.0,0.0,0.0,16.94,1.1,0.0
20230614:2211,0.0,0.0,0.0,0.0,15.88,0.97,0.0
20230614:2311,0.0,0.0,0.0,0.0,15.96,0.69,0.0
20230615:0011,0.0,0.0,0.0,0.0,15.74,0.76,0.0
20230615:0111,0.0,0.0,0.0,0.0,15.74,0.76,0.0
20230615:0211,0.0,0.0,0.0,0.0,15.71,0.69,0.0
20230615:0311,0.0,0.0,0.0,0.0,15.54,0.62,0.0
20230615:0411,0.0,0.0,0.0,0.0,15.34,0.48,0.0
20230615:0511,0.0,49.04,0.74,8.26,15.24,0.34,0.0
20230615:0611,37.03,85.22,2.75,16.49,15.62,0.0,0.0
20230615:0711,180.41,115.28,4.89,25.24,16.55,0.28,0.0
20230615:0811,335.8,153.3,6.83,34.16,18.02,0.41,0.0
20230615:0911,524.77,161.64,8.76,42.84,18.86,0.9,0.0
20230615:1011,558.75,237.07,9.73,50.7,19.89,1.38,0.0
20230615:1111,477.78,330.57,9.82,56.78,20.61,1.79,0.0
20230615:1211,659.84,271.79,11.0,59.76,20.9,2.14,0.0
20230615:1311,610.12,286.55,10.66,58.66,21.37,2.41,0.0
20230615:1411,750.67,163.69,10.91,53.87,21.41,2.62,0.0
20230615:1511,615.59,157.77,9.59,46.71,21.45,2.62,0.0
20230615:1611,415.89,163.99,7.72,38.33,21.43,2.48,0.0
20230615:1711,241.3,140.65,5.73,29.46,21.22,2.34,0.0
20230615:1811,100.08,97.44,3.79,20.59,20.59,2.21,0.0
20230615:1911,0.0,73.12,1.1,12.07,19.97,1.66,0.0
20230615:2011,0.0,10.7,0.16,4.24,19.16,1.59,0.0
20230615:2111,0.0,0.0,0.0,0.0,18.1,1.59,0.0
20230615:2211,0.0,0.0,0.0,0.0,17.08,1.66,0.0
20230615:2311,0.0,0.0,0.0,0.0,16.14,1.66,0.0
20230616:0011,0.0,0.0,0.0,0.0,15.28,1.66,0.0
20230616:0111,0.0,0.0,0.0,0.0,14.64,1.72,0.0
20230616:0211,0.0,0.0,0.0,0.0,14.21,1.72,0.0
20230616:0311,0.0,0.0,0.0,0.0,13.97,1.59,0.0
20230616:0411,0.0,0.0,0.0,0.0,14.94,1.1,0.0
20230616:0511,0.0,31.21,0.47,8.26,15.92,0.62,0.0
20230616:0611,3.32,98.64,1.55,16.49,15.95,0.48,0.0
20230616:0711,35.72,177.22,3.19,25.24,17.67,1.24,0.0
20230616:0811,248.28,198.62,6.24,34.16,18.82,1.72,0.0
20230616:0911,250.11,289.77,7.1,42.85,19.16,2.21,0.0
20230616:1011,0.0,163.2,2.34,50.71,19.49,2.55,0.0
20230616:1111,0.0,166.0,2.38,56.8,19.61,2.76,0.0
20230616:1211,0.0,172.53,2.48,59.8,20.17,3.03,0.0
20230616:1311,0.0,104.45,1.5,58.71,20.72,3.1,0.0
20230616:1411,0.0,167.86,2.41,53.93,20.99,3.17,0.0
20230616:1511,0.0,135.22,1.94,46.77,20.94,3.59,0.0
20230616:1611,0.0,108.18,1.55,38.39,20.76,3.72,0.0
20230616:1711,24.22,201.89,3.27,29.52,20.04,3.52,0.0
20230616:1811,0.0,56.89,0.82,20.65,19.08,3.17,0.0
20230616:1911,0.0,24.97,0.38,12.13,17.28,3.38,0.0
20230616:2011,0.0,2.67,0.04,4.3,16.59,3.1,0.0
20230616:2111,0.0,0.0,0.0,0.0,16.03,2.9,0.0
20230616:2211,0.0,0.0,0.0,0.0,15.62,2.55,0.0
20230616:2311,0.0,0.0,0.0,0.0,15.43,2.41,0.0
20230617:0011,0.0,0.0,0.0,0.0,15.2,2.55,0.0
20230617:0111,0.0,0.0,0.0,0.0,14.89,3.31,0.0
20230617:0211,0.0,0.0,0.0,0.0,14.74,3.79,0.0
20230617:0311,0.0,0.0,0.0,0.0,14.65,4.0,0.0
20230617:0411,0.0,0.0,0.0,0.0,14.65,4.14,0.0
20230617:0511,0.0,47.26,0.71,8.26,14.6,4.41,0.0
20230617:0611,5.5,103.35,1.71,16.49,14.67,4.9,0.0
20230617:0711,0.0,88.6,1.27,25.23,14.89,3.1,0.0
20230617:0811,0.0,102.58,1.47,34.15,15.34,3.31,0.0
20230617:0911,0.0,102.58,1.47,42.84,15.89,4.07,0.0
20230617:1011,0.0,135.22,1.94,50.71,15.96,3.86,0.0
20230617:1111,143.89,398.45,7.19,56.81,16.32,3.45,0.0
20230617:1211,198.61,413.86,7.94,59.83,16.61,3.17,0.0
20230617:1311,72.48,388.08,6.31,58.75,17.17,3.59,0.0
20230617:1411,451.28,310.77,9.35,53.98,17.7,3.52,0.0
20230617:1511,101.83,336.43,5.96,46.83,17.75,3.59,0.0
20230617:1611,0.0,130.56,1.88,38.45,17.94,3.66,0.0
20230617:1711,0.0,60.62,0.87,29.58,17.86,3.59,0.0
20230617:1811,7.18,127.92,2.01,20.7,17.54,3.59,0.0
20230617:1911,0.0,16.05,0.24,12.19,17.21,3.1,0.0
20230617:2011,0.0,7.13,0.11,4.36,16.74,2.55,0.0
20230617:2111,0.0,0.0,0.0,0.0,16.08,2.55,0.0
20230617:2211,0.0,0.0,0.0,0.0,15.55,2.83,0.0
20230617:2311,0.0,0.0,0.0,0.0,15.32,2.83,0.0
20230618:0011,0.0,0.0,0.0,0.0,15.2,2.69,0.0
20230618:0111,0.0,0.0,0.0,0.0,15.18,2.55,0.0
20230618:0211,0.0,0.0,0.0,0.0,15.14,2.34,0.0
20230618:0311,0.0,0.0,0.0,0.0,15.18,2.14,0.0
20230618:0411,0.0,0.0,0.0,0.0,15.06,1.86,0.0
20230618:0511,0.0,10.7,0.16,8.26,15.13,1.59,0.0
20230618:0611,0.0,34.51,0.5,16.48,15.46,1.79,0.0
20230618:0711,0.0,102.58,1.47,25.22,15.97,2.41,0.0
20230618:0811,34.06,237.53,3.87,34.14,16.48,2.48,0.0
20230618:0911,226.72,297.06,6.93,42.83,17.08,2.34,0.0
20230618:1011,224.06,360.15,7.58,50.71,17.92,2.34,0.0
20230618:1111,351.62,372.47,9.02,56.82,18.4,2.48,0.0
20230618:1211,469.85,354.03,9.98,59.85,18.35,2.62,0.0
20230618:1311,670.54,253.58,10.93,58.79,18.7,2.62,0.0
20230618:1411,315.84,362.27,8.55,54.03,18.65,2.62,0.0
20230618:1511,327.13,300.67,8.03,46.88,18.75,2.69,0.0
20230618:1611,98.43,282.61,5.28,38.5,18.6,3.1,0.0
20230618:1711,0.0,96.06,1.38,29.63,17.4,3.24,0.0
20230618:1811,0.0,83.93,1.21,20.75,17.34,2.41,0.0
20230618:1911,0.0,18.72,0.28,12.23,18.24,2.48,0.0
20230618:2011,0.0,21.4,0.32,4.4,17.9,2.21,0.0
20230618:2111,0.0,0.0,0.0,0.0,17.36,2.48,0.0
20230618:2211,0.0,0.0,0.0,0.0,16.84,2.48,0.0
20230618:2311,0.0,0.0,0.0,0.0,16.39,2.55,0.0
20230619:0011,0.0,0.0,0.0,0.0,15.98,2.76,0.0
20230619:0111,0.0,0.0,0.0,0.0,15.8,2.97,0.0
20230619:0211,0.0,0.0,0.0,0.0,15.53,3.1,0.0
20230619:0311,0.0,0.0,0.0,0.0,15.23,3.17,0.0
20230619:0411,0.0,0.0,0.0,0.0,14.97,3.1,0.0
20230619:0511,0.0,46.37,0.7,8.24,14.93,3.1,0.0
20230619:0611,54.78,59.37,3.09,16.46,15.24,3.45,0.0
20230619:0711,167.19,121.75,4.77,25.2,16.11,3.45,0.0
20230619:0811,338.41,148.2,6.82,34.12,17.08,3.72,0.0
20230619:0911,203.53,303.31,6.74,42.82,18.07,4.0,0.0
20230619:1011,166.32,366.62,7.05,50.7,18.85,4.41,0.0
20230619:1111,100.44,392.93,6.67,56.82,19.51,4.55,0.0
20230619:1211,2.31,281.82,4.07,59.87,20.18,4.9,0.0
20230619:1311,32.2,357.52,5.47,58.82,20.44,5.1,0.0
20230619:1411,0.0,133.36,1.92,54.06,20.48,5.31,0.0
20230619:1511,0.0,96.06,1.38,46.92,20.06,5.45,0.0
20230619:1611,211.96,261.32,6.4,38.54,18.88,5.17,0.0
20230619:1711,163.7,184.09,5.14,29.68,19.16,4.97,0.0
20230619:1811,81.07,114.54,3.58,20.8,19.31,4.62,0.0
20230619:1911,0.0,62.42,0.94,12.28,19.08,4.14,0.0
20230619:2011,0.0,21.4,0.32,4.44,18.37,4.07,0.0
20230619:2111,0.0,0.0,0.0,0.0,17.64,4.0,0.0
20230619:2211,0.0,0.0,0.0,0.0,16.93,3.93,0.0
20230619:2311,0.0,0.0,0.0,0.0,16.35,3.59,0.0
20230620:0011,0.0,0.0,0.0,0.0,15.93,3.17,0.0
20230620:0111,0.0,0.0,0.0,0.0,15.52,2.97,0.0
20230620:0211,0.0,0.0,0.0,0.0,15.25,2.83,0.0
20230620:0311,0.0,0.0,0.0,0.0,15.04,2.69,0.0
20230620:0411,0.0,0.0,0.0,0.0,14.86,2.62,0.0
20230620:0511,0.0,37.45,0.56,8.23,14.92,2.69,0.0
20230620:0611,0.0,62.48,0.9,16.44,15.22,2.97,0.0
20230620:0711,29.46,176.38,3.07,25.18,15.92,1.86,0.0
20230620:0811,28.34,232.57,3.72,34.1,16.83,1.93,0.0
20230620:0911,112.21,313.94,5.81,42.8,17.6,1.93,0.0
20230620:1011,1.11,236.95,3.42,50.68,18.25,2.28,0.0
20230620:1111,7.99,301.89,4.42,56.82,19.2,2.55,0.0
20230620:1211,0.0,119.37,1.71,59.87,19.79,2.9,0.0
20230620:1311,236.88,409.93,8.29,58.84,20.03,3.17,0.0
20230620:1411,249.26,378.4,8.05,54.1,20.39,3.38,0.0
20230620:1511,0.0,138.02,1.98,46.96,20.57,3.38,0.0
20230620:1611,3.01,202.52,2.95,38.58,20.08,3.79,0.0
20230620:1711,0.0,89.53,1.29,29.72,19.03,4.07,0.0
20230620:1811,6.62,128.93,2.01,20.84,17.99,4.07,0.0
20230620:1911,0.0,12.48,0.19,12.32,17.58,3.1,0.0
20230620:2011,0.0,3.57,0.05,4.48,17.3,2.83,0.0
20230620:2111,0.0,0.0,0.0,0.0,16.66,2.69,0.0
20230620:2211,0.0,0.0,0.0,0.0,16.09,2.97,0.0
20230620:2311,0.0,0.0,0.0,0.0,15.79,3.03,0.0
20230621:0011,0.0,0.0,0.0,0.0,15.35,3.03,0.0
20230621:0111,0.0,0.0,0.0,0.0,15.09,3.1,0.0
20230621:0211,0.0,0.0,0.0,0.0,14.76,3.03,0.0
20230621:0311,0.0,0.0,0.0,0.0,14.58,2.83,0.0
20230621:0411,0.0,0.0,0.0,0.0,14.25,2.83,0.0
20230621:0511,0.0,45.47,0.68,8.2,14.34,2.69,0.0
20230621:0611,28.34,93.49,2.56,16.42,14.91,3.38,0.0
20230621:0711,138.84,139.85,4.53,25.15,15.65,3.66,0.0
20230621:0811,207.7,216.69,5.95,34.07,16.69,3.52,0.0
20230621:0911,255.8,287.03,7.14,42.77,17.7,2.83,0.0
20230621:1011,330.27,331.79,8.37,50.66,18.47,2.41,0.0
20230621:1111,464.38,332.63,9.71,56.8,19.07,2.34,0.0
20230621:1211,144.24,415.84,7.42,59.87,19.29,2.41,0.0
20230621:1311,382.91,376.11,9.36,58.86,19.91,2.34,0.0
20230621:1411,204.15,384.99,7.66,54.12,19.8,2.48,0.0
20230621:1511,2.17,227.68,3.3,46.99,20.09,2.48,0.0
20230621:1611,409.06,168.9,7.69,38.62,20.14,2.41,0.0
20230621:1711,271.45,123.66,5.95,29.75,20.2,2.48,0.0
20230621:1811,1.21,108.07,1.58,20.87,19.45,2.07,0.0
20230621:1911,0.0,72.22,1.09,12.35,18.61,2.48,0.0
20230621:2011,0.0,3.57,0.05,4.51,18.23,2.0,0.0
20230621:2111,0.0,0.0,0.0,0.0,17.68,1.79,0.0
20230621:2211,0.0,0.0,0.0,0.0,17.02,1.72,0.0
20230621:2311,0.0,0.0,0.0,0.0,16.45,1.66,0.0
