Latitude (decimal degrees):	53.424
Longitude (decimal degrees):	-6.252
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231017:2011,0.0,0.0,0.0,0.0,12.51,7.1,0.0
20231017:2111,0.0,0.0,0.0,0.0,12.42,6.9,0.0
20231017:2211,0.0,0.0,0.0,0.0,12.26,6.62,0.0
20231017:2311,0.0,0.0,0.0,0.0,12.03,6.34,0.0
20231018:0011,0.0,0.0,0.0,0.0,11.83,6.21,0.0
20231018:0111,0.0,0.0,0.0,0.0,11.59,6.41,0.0
20231018:0211,0.0,0.0,0.0,0.0,11.68,6.48,0.0
20231018:0311,0.0,0.0,0.0,0.0,11.81,6.69,0.0
20231018:0411,0.0,0.0,0.0,0.0,11.93,6.48,0.0
20231018:0511,0.0,0.0,0.0,0.0,12.01,6.69,0.0
20231018:0611,0.0,0.0,0.0,0.0,12.07,6.83,0.0
20231018:0711,0.0,0.0,0.0,0.0,11.89,6.76,0.0
20231018:0811,0.0,6.48,1.3,9.44,11.88,6.62,0.0
20231018:0911,0.0,33.9,6.8,16.56,12.13,6.34,0.0
20231018:1011,0.0,40.88,8.2,22.19,12.67,6.14,0.0
20231018:1111,0.0,39.38,7.9,25.81,13.04,6.69,0.0
20231018:1211,0.0,21.44,4.3,27.03,13.28,6.55,0.0
20231018:1311,0.0,44.37,8.9,25.69,13.49,6.0,0.0
20231018:1411,0.0,25.92,5.2,21.95,13.68,5.45,0.0
20231018:1511,0.0,19.94,4.0,16.24,13.7,5.17,0.0
20231018:1611,0.0,10.97,2.2,9.06,13.73,5.24,0.0
20231018:1711,0.0,0.0,0.0,0.0,13.75,5.59,0.0
20231018:1811,0.0,0.0,0.0,0.0,13.9,5.79,0.0
20231018:1911,0.0,0.0,0.0,0.0,13.9,6.0,0.0
20231018:2011,0.0,0.0,0.0,0.0,13.6,5.52,0.0
20231018:2111,0.0,0.0,0.0,0.0,13.5,5.03,0.0
20231018:2211,0.0,0.0,0.0,0.0,13.38,5.03,0.0
20231018:2311,0.0,0.0,0.0,0.0,13.17,5.24,0.0
20231019:0011,0.0,0.0,0.0,0.0,12.97,5.24,0.0
20231019:0111,0.0,0.0,0.0,0.0,13.05,5.03,0.0
20231019:0211,0.0,0.0,0.0,0.0,12.91,4.83,0.0
20231019:0311,0.0,0.0,0.0,0.0,12.82,4.34,0.0
20231019:0411,0.0,0.0,0.0,0.0,12.79,3.45,0.0
20231019:0511,0.0,0.0,0.0,0.0,12.84,2.41,0.0
20231019:0611,0.0,0.0,0.0,0.0,12.81,1.72,0.0
20231019:0711,0.0,0.0,0.0,0.0,12.9,1.52,0.0
20231019:0811,0.0,18.94,3.8,9.15,13.11,1.79,0.0
20231019:0911,0.0,14.46,2.9,16.25,13.42,2.41,0.0
20231019:1011,14.86,74.72,14.9,21.86,14.05,3.24,0.0
20231019:1111,155.48,150.29,27.8,25.46,14.92,4.07,0.0
20231019:1211,657.0,144.76,43.0,26.67,15.64,4.21,0.0
20231019:1311,449.02,173.13,36.6,25.32,16.01,4.55,0.0
20231019:1411,38.38,90.19,17.6,21.6,16.26,5.24,0.0
20231019:1511,0.0,30.91,6.2,15.9,15.72,4.62,0.0
20231019:1611,55.26,46.05,7.8,8.73,15.29,4.83,0.0
20231019:1711,0.0,0.0,0.0,0.0,14.64,4.76,0.0
20231019:1811,0.0,0.0,0.0,0.0,14.42,3.59,0.0
20231019:1911,0.0,0.0,0.0,0.0,14.12,3.86,0.0
20231019:2011,0.0,0.0,0.0,0.0,13.75,4.07,0.0
20231019:2111,0.0,0.0,0.0,0.0,13.61,4.0,0.0
20231019:2211,0.0,0.0,0.0,0.0,13.58,3.59,0.0
20231019:2311,0.0,0.0,0.0,0.0,13.45,3.24,0.0
20231020:0011,0.0,0.0,0.0,0.0,13.44,3.24,0.0
20231020:0111,0.0,0.0,0.0,0.0,13.53,3.03,0.0
20231020:0211,0.0,0.0,0.0,0.0,13.49,2.69,0.0
20231020:0311,0.0,0.0,0.0,0.0,13.31,2.14,0.0
20231020:0411,0.0,0.0,0.0,0.0,13.09,1.79,0.0
20231020:0511,0.0,0.0,0.0,0.0,13.07,1.86,0.0
20231020:0611,0.0,0.0,0.0,0.0,12.83,1.59,0.0
20231020:0711,0.0,0.0,0.0,0.0,12.45,2.0,0.0
20231020:0811,26.32,36.51,6.7,8.86,12.84,2.41,0.0
20231020:0911,0.0,20.44,4.1,15.94,13.4,3.72,0.0
20231020:1011,0.0,48.35,9.7,21.53,13.29,5.79,0.0
20231020:1111,0.0,40.38,8.1,25.11,12.94,7.17,0.0
20231020:1211,0.0,41.38,8.3,26.31,12.77,7.31,0.0
20231020:1311,0.0,31.9,6.4,24.96,12.45,8.41,0.0
20231020:1411,0.0,20.44,4.1,21.24,12.04,8.76,0.0
20231020:1511,0.0,29.41,5.9,15.56,11.76,9.1,0.0
20231020:1611,0.0,8.97,1.8,8.4,11.51,9.52,0.0
20231020:1711,0.0,0.0,0.0,0.0,11.31,9.31,0.0
20231020:1811,0.0,0.0,0.0,0.0,11.15,9.31,0.0
20231020:1911,0.0,0.0,0.0,0.0,10.88,9.79,0.0
20231020:2011,0.0,0.0,0.0,0.0,10.71,9.52,0.0
20231020:2111,0.0,0.0,0.0,0.0,10.59,9.1,0.0
20231020:2211,0.0,0.0,0.0,0.0,10.57,8.69,0.0
20231020:2311,0.0,0.0,0.0,0.0,10.44,8.41,0.0
20231021:0011,0.0,0.0,0.0,0.0,10.37,8.07,0.0
20231021:0111,0.0,0.0,0.0,0.0,10.34,7.52,0.0
20231021:0211,0.0,0.0,0.0,0.0,10.2,6.9,0.0
20231021:0311,0.0,0.0,0.0,0.0,10.07,6.41,0.0
20231021:0411,0.0,0.0,0.0,0.0,9.91,6.14,0.0
20231021:0511,0.0,0.0,0.0,0.0,9.81,5.86,0.0
20231021:0611,0.0,0.0,0.0,0.0,9.58,5.59,0.0
20231021:0711,0.0,0.0,0.0,0.0,9.22,5.24,0.0
20231021:0811,20.54,33.36,6.2,8.57,9.11,5.1,0.0
20231021:0911,154.73,106.72,18.1,15.64,9.28,5.59,0.0
20231021:1011,85.93,112.08,20.8,21.2,9.73,5.72,0.0
20231021:1111,114.75,138.92,25.7,24.77,10.23,5.72,0.0
20231021:1211,263.02,182.02,32.8,25.95,10.63,5.66,0.0
20231021:1311,115.0,138.55,25.6,24.6,10.78,5.45,0.0
20231021:1411,33.23,86.73,16.9,20.89,11.12,5.1,0.0
20231021:1511,32.84,64.44,12.3,15.22,11.2,4.9,0.0
20231021:1611,10.65,25.94,5.0,8.07,11.09,4.48,0.0
20231021:1711,0.0,0.0,0.0,0.0,10.78,4.28,0.0
20231021:1811,0.0,0.0,0.0,0.0,10.38,4.14,0.0
20231021:1911,0.0,0.0,0.0,0.0,9.39,3.86,0.0
20231021:2011,0.0,0.0,0.0,0.0,8.98,3.93,0.0
20231021:2111,0.0,0.0,0.0,0.0,8.58,3.86,0.0
20231021:2211,0.0,0.0,0.0,0.0,8.23,3.72,0.0
20231021:2311,0.0,0.0,0.0,0.0,7.92,3.72,0.0
20231022:0011,0.0,0.0,0.0,0.0,7.66,3.66,0.0
20231022:0111,0.0,0.0,0.0,0.0,7.43,3.59,0.0
20231022:0211,0.0,0.0,0.0,0.0,7.32,3.52,0.0
20231022:0311,0.0,0.0,0.0,0.0,7.14,3.45,0.0
20231022:0411,0.0,0.0,0.0,0.0,7.02,3.24,0.0
20231022:0511,0.0,0.0,0.0,0.0,6.87,3.03,0.0
20231022:0611,0.0,0.0,0.0,0.0,6.77,2.83,0.0
20231022:0711,0.0,0.0,0.0,0.0,6.45,2.34,0.0
20231022:0811,181.89,70.46,10.2,8.28,6.54,2.07,0.0
20231022:0911,370.74,117.49,22.6,15.33,7.68,1.86,0.0
20231022:1011,455.74,154.68,31.7,20.87,9.2,1.59,0.0
20231022:1111,627.8,152.18,39.8,24.42,10.42,1.31,0.0
20231022:1211,730.7,137.92,43.7,25.59,11.29,1.03,0.0
20231022:1311,659.08,144.95,40.4,24.25,11.78,0.97,0.0
20231022:1411,494.61,145.27,32.0,20.55,12.19,1.31,0.0
20231022:1511,370.65,115.29,22.1,14.89,12.38,1.72,0.0
20231022:1611,208.14,69.34,10.0,7.75,12.13,1.86,0.0
20231022:1711,0.0,0.0,0.0,0.0,11.51,2.28,0.0
20231022:1811,0.0,0.0,0.0,0.0,11.01,2.48,0.0
20231022:1911,0.0,0.0,0.0,0.0,10.65,2.97,0.0
20231022:2011,0.0,0.0,0.0,0.0,10.41,3.17,0.0
20231022:2111,0.0,0.0,0.0,0.0,10.53,3.31,0.0
20231022:2211,0.0,0.0,0.0,0.0,10.73,3.52,0.0
20231022:2311,0.0,0.0,0.0,0.0,10.98,3.93,0.0
20231023:0011,0.0,0.0,0.0,0.0,11.18,4.07,0.0
20231023:0111,0.0,0.0,0.0,0.0,11.13,4.21,0.0
20231023:0211,0.0,0.0,0.0,0.0,11.32,4.48,0.0
20231023:0311,0.0,0.0,0.0,0.0,11.43,4.69,0.0
20231023:0411,0.0,0.0,0.0,0.0,11.62,5.03,0.0
20231023:0511,0.0,0.0,0.0,0.0,11.72,5.31,0.0
20231023:0611,0.0,0.0,0.0,0.0,12.0,5.59,0.0
20231023:0711,0.0,0.0,0.0,0.0,12.34,5.66,0.0
20231023:0811,0.0,13.96,2.8,8.0,12.55,6.0,0.0
20231023:0911,0.0,14.95,3.0,15.02,12.86,6.28,0.0
20231023:1011,128.1,121.7,21.8,20.54,13.22,6.28,0.0
20231023:1111,8.62,77.48,15.5,24.08,13.54,6.62,0.0
20231023:1211,0.0,36.39,7.3,25.24,13.83,6.55,0.0
20231023:1311,0.0,22.43,4.5,23.89,14.08,6.14,0.0
20231023:1411,0.0,25.92,5.2,20.2,14.11,5.79,0.0
20231023:1511,55.86,71.24,13.0,14.56,13.89,6.34,0.0
20231023:1611,0.0,6.98,1.4,7.44,13.75,7.1,0.0
20231023:1711,0.0,0.0,0.0,0.0,13.25,7.03,0.0
20231023:1811,0.0,0.0,0.0,0.0,12.76,6.76,0.0
20231023:1911,0.0,0.0,0.0,0.0,12.73,6.28,0.0
20231023:2011,0.0,0.0,0.0,0.0,12.75,6.21,0.0
20231023:2111,0.0,0.0,0.0,0.0,12.49,6.62,0.0
20231023:2211,0.0,0.0,0.0,0.0,12.35,6.83,0.0
20231023:2311,0.0,0.0,0.0,0.0,12.39,6.83,0.0
20231024:0011,0.0,0.0,0.0,0.0,12.24,6.55,0.0
20231024:0111,0.0,0.0,0.0,0.0,11.97,5.45,0.0
20231024:0211,0.0,0.0,0.0,0.0,11.61,4.48,0.0
20231024:0311,0.0,0.0,0.0,0.0,11.42,4.41,0.0
20231024:0411,0.0,0.0,0.0,0.0,11.23,4.55,0.0
20231024:0511,0.0,0.0,0.0,0.0,11.12,4.14,0.0
20231024:0611,0.0,0.0,0.0,0.0,11.07,4.07,0.0
20231024:0711,0.0,0.0,0.0,0.0,10.85,5.38,0.0
20231024:0811,7.76,23.19,4.5,7.71,10.76,5.1,0.0
20231024:0911,0.0,10.47,2.1,14.72,11.01,5.24,0.0
20231024:1011,34.97,84.18,16.3,20.22,11.5,4.76,0.0
20231024:1111,6.58,74.94,15.0,23.73,11.91,4.34,0.0
20231024:1211,0.0,20.44,4.1,24.89,12.31,4.07,0.0
20231024:1311,160.49,147.39,26.3,23.55,12.75,4.0,0.0
20231024:1411,72.79,100.96,18.7,19.86,12.7,4.0,0.0
20231024:1511,297.59,115.72,19.6,14.23,12.49,4.07,0.0
20231024:1611,69.48,44.69,6.7,7.13,12.06,3.66,0.0
20231024:1711,0.0,0.0,0.0,0.0,11.65,2.97,0.0
20231024:1811,0.0,0.0,0.0,0.0,11.11,2.41,0.0
20231024:1911,0.0,0.0,0.0,0.0,10.81,2.21,0.0
20231024:2011,0.0,0.0,0.0,0.0,10.25,2.14,0.0
20231024:2111,0.0,0.0,0.0,0.0,10.04,2.07,0.0
20231024:2211,0.0,0.0,0.0,0.0,9.06,2.14,0.0
20231024:2311,0.0,0.0,0.0,0.0,8.75,2.07,0.0
20231025:0011,0.0,0.0,0.0,0.0,8.23,2.0,0.0
20231025:0111,0.0,0.0,0.0,0.0,7.9,1.93,0.0
20231025:0211,0.0,0.0,0.0,0.0,7.82,1.79,0.0
20231025:0311,0.0,0.0,0.0,0.0,7.65,1.72,0.0
20231025:0411,0.0,0.0,0.0,0.0,7.32,2.28,0.0
20231025:0511,0.0,0.0,0.0,0.0,7.69,2.76,0.0
20231025:0611,0.0,0.0,0.0,0.0,7.86,2.55,0.0
20231025:0711,0.0,0.0,0.0,0.0,8.16,2.69,0.0
20231025:0811,81.1,48.94,7.2,7.42,8.64,2.55,0.0
20231025:0911,407.43,110.97,21.7,14.42,10.2,2.41,0.0
20231025:1011,351.59,156.37,27.8,19.9,11.48,2.62,0.0
20231025:1111,361.05,179.9,32.3,23.4,12.16,3.24,0.0
20231025:1211,486.16,184.95,36.6,24.54,12.3,3.52,0.0
20231025:1311,610.35,151.96,37.3,23.2,12.51,3.59,0.0
20231025:1411,28.73,78.71,15.3,19.53,12.24,3.38,0.0
20231025:1511,114.92,89.0,14.8,13.91,11.97,3.17,0.0
20231025:1611,0.0,14.95,3.0,6.82,11.59,3.17,0.0
20231025:1711,0.0,0.0,0.0,0.0,11.14,3.45,0.0
20231025:1811,0.0,0.0,0.0,0.0,10.84,3.66,0.0
20231025:1911,0.0,0.0,0.0,0.0,11.21,4.14,0.0
20231025:2011,0.0,0.0,0.0,0.0,11.39,4.41,0.0
20231025:2111,0.0,0.0,0.0,0.0,11.39,4.41,0.0
20231025:2211,0.0,0.0,0.0,0.0,11.3,4.41,0.0
20231025:2311,0.0,0.0,0.0,0.0,11.35,4.62,0.0
20231026:0011,0.0,0.0,0.0,0.0,11.36,4.69,0.0
20231026:0111,0.0,0.0,0.0,0.0,11.29,4.9,0.0
20231026:0211,0.0,0.0,0.0,0.0,11.46,5.31,0.0
20231026:0311,0.0,0.0,0.0,0.0,11.41,4.83,0.0
20231026:0411,0.0,0.0,0.0,0.0,11.43,3.45,0.0
20231026:0511,0.0,0.0,0.0,0.0,10.97,1.66,0.0
20231026:0611,0.0,0.0,0.0,0.0,10.66,2.55,0.0
20231026:0711,0.0,0.0,0.0,0.0,9.83,2.55,0.0
20231026:0811,63.62,41.28,6.3,7.14,9.55,2.14,0.0
20231026:0911,79.04,77.55,13.5,14.11,10.36,1.93,0.0
20231026:1011,535.09,134.41,30.7,19.57,11.6,2.69,0.0
20231026:1111,525.71,167.47,35.2,23.06,12.44,3.45,0.0
20231026:1211,91.23,125.92,23.4,24.2,13.24,3.72,0.0
20231026:1311,93.22,120.96,22.3,22.86,13.45,3.79,0.0
20231026:1411,39.07,82.51,15.8,19.2,13.41,3.45,0.0
20231026:1511,204.35,105.79,16.7,13.59,13.14,3.17,0.0
20231026:1611,54.21,36.8,5.6,6.52,12.45,2.83,0.0
20231026:1711,0.0,0.0,0.0,0.0,12.0,2.62,0.0
20231026:1811,0.0,0.0,0.0,0.0,11.51,2.62,0.0
20231026:1911,0.0,0.0,0.0,0.0,11.55,2.9,0.0
20231026:2011,0.0,0.0,0.0,0.0,11.15,2.9,0.0
20231026:2111,0.0,0.0,0.0,0.0,10.73,2.69,0.0
20231026:2211,0.0,0.0,0.0,0.0,10.26,2.55,0.0
20231026:2311,0.0,0.0,0.0,0.0,9.89,2.55,0.0
20231027:0011,0.0,0.0,0.0,0.0,9.38,2.62,0.0
20231027:0111,0.0,0.0,0.0,0.0,9.06,2.48,0.0
20231027:0211,0.0,0.0,0.0,0.0,8.77,2.28,0.0
20231027:0311,0.0,0.0,0.0,0.0,8.35,2.21,0.0
20231027:0411,0.0,0.0,0.0,0.0,8.2,2.28,0.0
20231027:0511,0.0,0.0,0.0,0.0,8.39,2.41,0.0
20231027:0611,0.0,0.0,0.0,0.0,8.74,2.55,0.0
20231027:0711,0.0,0.0,0.0,0.0,9.04,2.76,0.0
20231027:0811,119.94,54.31,7.2,6.86,9.19,2.83,0.0
20231027:0911,321.36,115.28,19.2,13.81,10.4,2.69,0.0
20231027:1011,510.86,139.78,29.8,19.26,11.64,3.52,0.0
20231027:1111,587.52,156.76,35.9,22.72,12.44,3.86,0.0
20231027:1211,305.25,178.64,31.1,23.86,12.72,3.93,0.0
20231027:1311,0.0,51.84,10.4,22.52,13.18,4.21,0.0
20231027:1411,0.0,15.95,3.2,18.87,12.97,4.34,0.0
20231027:1511,215.8,106.98,16.6,13.28,12.92,4.55,0.0
20231027:1611,0.0,3.99,0.8,6.22,12.28,4.28,0.0
20231027:1711,0.0,0.0,0.0,0.0,11.83,4.0,0.0
20231027:1811,0.0,0.0,0.0,0.0,11.57,4.41,0.0
20231027:1911,0.0,0.0,0.0,0.0,11.41,4.76,0.0
20231027:2011,0.0,0.0,0.0,0.0,11.1,5.1,0.0
20231027:2111,0.0,0.0,0.0,0.0,10.92,5.24,0.0
20231027:2211,0.0,0.0,0.0,0.0,10.83,5.17,0.0
20231027:2311,0.0,0.0,0.0,0.0,10.75,4.97,0.0
20231028:0011,0.0,0.0,0.0,0.0,10.72,4.55,0.0
20231028:0111,0.0,0.0,0.0,0.0,10.68,4.14,0.0
20231028:0211,0.0,0.0,0.0,0.0,10.64,3.79,0.0
20231028:0311,0.0,0.0,0.0,0.0,10.64,3.66,0.0
20231028:0411,0.0,0.0,0.0,0.0,10.76,3.59,0.0
20231028:0511,0.0,0.0,0.0,0.0,10.71,3.79,0.0
20231028:0611,0.0,0.0,0.0,0.0,10.59,3.86,0.0
20231028:0711,0.0,0.0,0.0,0.0,10.48,3.66,0.0
20231028:0811,116.48,52.31,6.8,6.57,10.7,3.52,0.0
20231028:0911,386.11,110.61,19.8,13.51,11.39,3.38,0.0
20231028:1011,435.21,149.1,27.9,18.94,12.25,4.14,0.0
20231028:1111,393.58,175.32,31.4,22.39,12.96,4.62,0.0
20231028:1211,666.31,149.92,38.4,23.52,13.18,4.28,0.0
20231028:1311,312.77,170.5,29.3,22.18,13.42,4.0,0.0
20231028:1411,271.74,144.5,24.0,18.54,13.23,4.14,0.0
20231028:1511,57.7,65.79,11.6,12.97,12.67,4.34,0.0
20231028:1611,15.07,21.07,3.8,5.92,12.17,3.93,0.0
20231028:1711,0.0,0.0,0.0,0.0,11.43,4.21,0.0
20231028:1811,0.0,0.0,0.0,0.0,11.19,3.93,0.0
20231028:1911,0.0,0.0,0.0,0.0,11.06,5.17,0.0
20231028:2011,0.0,0.0,0.0,0.0,11.4,5.59,0.0
20231028:2111,0.0,0.0,0.0,0.0,11.46,5.52,0.0
20231028:2211,0.0,0.0,0.0,0.0,11.35,5.59,0.0
20231028:2311,0.0,0.0,0.0,0.0,11.01,5.24,0.0
20231029:0011,0.0,0.0,0.0,0.0,10.84,4.41,0.0
20231029:0111,0.0,0.0,0.0,0.0,10.89,2.14,0.0
20231029:0211,0.0,0.0,0.0,0.0,10.56,1.24,0.0
20231029:0311,0.0,0.0,0.0,0.0,10.29,2.41,0.0
20231029:0411,0.0,0.0,0.0,0.0,10.05,3.59,0.0
20231029:0511,0.0,0.0,0.0,0.0,9.67,4.48,0.0
20231029:0611,0.0,0.0,0.0,0.0,9.36,4.41,0.0
20231029:0711,0.0,0.0,0.0,0.0,9.2,2.83,0.0
20231029:0811,19.57,23.75,4.2,6.29,9.1,2.97,0.0
20231029:0911,36.57,57.38,10.6,13.21,10.14,2.97,0.0
20231029:1011,7.69,57.71,11.5,18.62,11.26,3.72,0.0
20231029:1111,2.38,58.84,11.8,22.06,11.99,5.38,0.0
20231029:1211,60.7,108.95,20.6,23.18,12.22,6.14,0.0
20231029:1311,0.0,16.95,3.4,21.85,11.74,6.34,0.0
20231029:1411,0.0,18.44,3.7,18.22,11.7,6.07,0.0
20231029:1511,318.26,110.88,17.6,12.66,11.86,5.45,0.0
20231029:1611,116.77,48.05,5.8,5.63,11.67,4.62,0.0
20231029:1711,0.0,0.0,0.0,0.0,11.46,3.86,0.0
20231029:1811,0.0,0.0,0.0,0.0,11.24,3.38,0.0
20231029:1911,0.0,0.0,0.0,0.0,10.71,3.31,0.0
20231029:2011,0.0,0.0,0.0,0.0,10.1,2.55,0.0
20231029:2111,0.0,0.0,0.0,0.0,9.1,1.86,0.0
20231029:2211,0.0,0.0,0.0,0.0,8.12,1.31,0.0
20231029:2311,0.0,0.0,0.0,0.0,7.34,1.38,0.0
20231030:0011,0.0,0.0,0.0,0.0,6.96,1.31,0.0
20231030:0111,0.0,0.0,0.0,0.0,6.51,1.03,0.0
20231030:0211,0.0,0.0,0.0,0.0,6.47,0.83,0.0
20231030:0311,0.0,0.0,0.0,0.0,6.89,0.55,0.0
20231030:0411,0.0,0.0,0.0,0.0,7.11,0.48,0.0
20231030:0511,0.0,0.0,0.0,0.0,7.5,0.55,0.0
20231030:0611,0.0,0.0,0.0,0.0,7.26,0.97,0.0
20231030:0711,0.0,0.0,0.0,0.0,7.26,1.38,0.0
20231030:0811,128.7,51.92,6.3,6.01,8.08,1.52,0.0
20231030:0911,294.04,111.13,17.3,12.92,9.66,1.79,0.0
20231030:1011,473.25,142.49,27.5,18.31,10.75,2.34,0.0
20231030:1111,104.16,120.62,21.7,21.74,11.72,2.55,0.0
20231030:1211,0.0,32.9,6.6,22.85,12.43,2.21,0.0
20231030:1311,270.0,162.69,27.3,21.53,12.76,2.34,0.0
20231030:1411,44.92,80.41,15.1,17.91,12.79,2.69,0.0
20231030:1511,125.06,84.29,13.2,12.36,12.16,2.83,0.0
20231030:1611,0.0,12.46,2.5,5.35,11.94,2.48,0.0
20231030:1711,0.0,0.0,0.0,0.0,11.46,2.28,0.0
20231030:1811,0.0,0.0,0.0,0.0,11.12,2.28,0.0
20231030:1911,0.0,0.0,0.0,0.0,11.11,2.97,0.0
20231030:2011,0.0,0.0,0.0,0.0,10.85,2.83,0.0
20231030:2111,0.0,0.0,0.0,0.0,10.71,2.62,0.0
20231030:2211,0.0,0.0,0.0,0.0,10.59,2.14,0.0
20231030:2311,0.0,0.0,0.0,0.0,10.1,1.52,0.0
20231031:0011,0.0,0.0,0.0,0.0,9.94,0.83,0.0
20231031:0111,0.0,0.0,0.0,0.0,9.95,0.62,0.0
20231031:0211,0.0,0.0,0.0,0.0,8.91,0.97,0.0
20231031:0311,0.0,0.0,0.0,0.0,8.44,1.72,0.0
20231031:0411,0.0,0.0,0.0,0.0,8.6,2.07,0.0
20231031:0511,0.0,0.0,0.0,0.0,8.66,2.34,0.0
20231031:0611,0.0,0.0,0.0,0.0,8.4,2.62,0.0
20231031:0711,0.0,0.0,0.0,0.0,8.0,2.34,0.0
20231031:0811,10.85,17.84,3.3,5.73,7.88,2.34,0.0
20231031:0911,38.54,55.35,10.1,12.62,8.19,2.83,0.0
20231031:1011,221.26,135.09,21.9,18.0,8.84,2.83,0.0
20231031:1111,591.17,154.53,33.8,21.42,9.74,2.55,0.0
20231031:1211,115.72,128.76,23.0,22.53,10.38,1.79,0.0
20231031:1311,59.37,99.81,18.7,21.2,10.92,1.52,0.0
20231031:1411,91.63,98.57,17.3,17.6,11.4,2.28,0.0
20231031:1511,329.59,107.79,16.8,12.07,11.63,2.62,0.0
20231031:1611,23.84,20.08,3.4,5.07,11.5,2.14,0.0
20231031:1711,0.0,0.0,0.0,0.0,11.16,2.62,0.0
20231031:1811,0.0,0.0,0.0,0.0,11.04,3.17,0.0
20231031:1911,0.0,0.0,0.0,0.0,11.24,4.21,0.0
20231031:2011,0.0,0.0,0.0,0.0,11.63,5.03,0.0
20231031:2111,0.0,0.0,0.0,0.0,11.63,5.45,0.0
20231031:2211,0.0,0.0,0.0,0.0,11.91,6.76,0.0
20231031:2311,0.0,0.0,0.0,0.0,12.03,7.38,0.0
20231101:0011,0.0,0.0,0.0,0.0,12.25,6.83,0.0
20231101:0111,0.0,0.0,0.0,0.0,12.55,5.93,0.0
20231101:0211,0.0,0.0,0.0,0.0,12.94,5.72,0.0
20231101:0311,0.0,0.0,0.0,0.0,12.99,6.14,0.0
20231101:0411,0.0,0.0,0.0,0.0,12.96,5.93,0.0
20231101:0511,0.0,0.0,0.0,0.0,12.75,6.14,0.0
20231101:0611,0.0,0.0,0.0,0.0,12.25,5.59,0.0
20231101:0711,0.0,0.0,0.0,0.0,11.2,5.79,0.0
20231101:0811,5.73,15.65,3.0,5.46,11.06,5.31,0.0
20231101:0911,0.0,11.96,2.4,12.33,11.21,5.52,0.0
20231101:1011,258.23,139.92,22.4,17.69,11.16,6.76,0.0
20231101:1111,220.42,151.01,25.2,21.1,9.64,9.24,0.0
20231101:1211,7.35,70.14,14.0,22.2,9.26,8.97,0.0
20231101:1311,525.85,162.42,31.8,20.88,9.7,9.24,0.0
20231101:1411,296.9,142.31,22.8,17.29,10.26,8.14,0.0
20231101:1511,359.17,104.26,16.7,11.78,10.39,6.69,0.0
20231101:1611,88.7,33.96,4.4,4.79,10.15,6.48,0.0
20231101:1711,0.0,0.0,0.0,0.0,9.65,5.59,0.0
20231101:1811,0.0,0.0,0.0,0.0,9.22,4.9,0.0
20231101:1911,0.0,0.0,0.0,0.0,8.77,3.59,0.0
20231101:2011,0.0,0.0,0.0,0.0,8.35,2.76,0.0
20231101:2111,0.0,0.0,0.0,0.0,8.01,2.0,0.0
20231101:2211,0.0,0.0,0.0,0.0,7.43,1.38,0.0
20231101:2311,0.0,0.0,0.0,0.0,7.53,1.93,0.0
20231102:0011,0.0,0.0,0.0,0.0,7.74,2.55,0.0
20231102:0111,0.0,0.0,0.0,0.0,7.91,3.45,0.0
20231102:0211,0.0,0.0,0.0,0.0,7.93,4.76,0.0
20231102:0311,0.0,0.0,0.0,0.0,7.83,5.52,0.0
20231102:0411,0.0,0.0,0.0,0.0,7.64,6.0,0.0
20231102:0511,0.0,0.0,0.0,0.0,7.35,6.41,0.0
20231102:0611,0.0,0.0,0.0,0.0,7.12,6.55,0.0
20231102:0711,0.0,0.0,0.0,0.0,7.38,5.66,0.0
20231102:0811,30.31,22.18,3.6,5.18,7.31,5.45,0.0
20231102:0911,403.16,107.53,17.8,12.04,7.45,4.97,0.0
20231102:1011,263.33,140.52,22.2,17.39,7.98,4.9,0.0
20231102:1111,129.91,127.09,22.0,20.78,8.76,5.03,0.0
20231102:1211,0.0,50.35,10.1,21.88,9.54,5.1,0.0
20231102:1311,2.56,59.42,11.9,20.57,10.01,5.03,0.0
20231102:1411,0.0,32.4,6.5,16.99,10.34,4.83,0.0
20231102:1511,6.97,33.47,6.6,11.49,10.55,4.41,0.0
20231102:1611,13.5,14.28,2.6,4.52,10.34,4.28,0.0
20231102:1711,0.0,0.0,0.0,0.0,9.9,4.21,0.0
20231102:1811,0.0,0.0,0.0,0.0,9.49,3.72,0.0
20231102:1911,0.0,0.0,0.0,0.0,9.36,3.31,0.0
20231102:2011,0.0,0.0,0.0,0.0,9.09,2.97,0.0
20231102:2111,0.0,0.0,0.0,0.0,8.88,2.69,0.0
20231102:2211,0.0,0.0,0.0,0.0,8.65,2.62,0.0
20231102:2311,0.0,0.0,0.0,0.0,8.29,2.55,0.0
20231103:0011,0.0,0.0,0.0,0.0,8.16,2.55,0.0
20231103:0111,0.0,0.0,0.0,0.0,7.91,2.55,0.0
20231103:0211,0.0,0.0,0.0,0.0,7.74,2.55,0.0
20231103:0311,0.0,0.0,0.0,0.0,7.63,2.97,0.0
20231103:0411,0.0,0.0,0.0,0.0,7.5,3.38,0.0
20231103:0511,0.0,0.0,0.0,0.0,7.34,3.93,0.0
20231103:0611,0.0,0.0,0.0,0.0,7.07,4.55,0.0
20231103:0711,0.0,0.0,0.0,0.0,6.96,4.83,0.0
